Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10,FFR_Level,CPI_YoY,UNRATE_Level,YC_Slope_10Y3M,PMI_Level
2020-03-27,311.7,314.29,300.63,305.83,305.83,4862100,322.67,-16.840027,4531000,331100,310.336,308.238,2.0979981,309.6245,304.698,307.665,-2.9670014,310.51498,319.0575,321.022,-1.9645004,318.61792,48.124496,-1013400,3.5518353,-8.843521,-11.384449,-11.149583,-12.435154,1.2855705,29.27751,53.515667,38.31038,32.59571,319.0575,366.55548,271.5595,-29.670013,1.3,2.1,3.8,0.3,50.0
2020-03-30,308.89,322.97,308.01,318.39,318.39,4340200,305.83,12.560028,4862100,-521900,312.56,310.336,2.2240052,312.54633,307.934,304.698,3.2360015,311.94684,316.963,319.0575,-2.094499,318.59616,57.16739,3326800,3.6189754,11.313504,-11.627064,-9.800399,-11.908202,2.107803,74.621925,62.9769,108.14082,31.880713,316.963,360.32123,273.60477,32.360016,1.3,2.1,3.8,0.3,50.0
2020-03-31,316.41,326.33,312.68,318.24,318.24,6413700,318.39,-0.15002441,4340200,2073500,314.208,312.56,1.6479981,314.4442,308.577,307.934,0.6429993,313.09103,315.458,316.963,-1.5050004,318.56216,45.273304,-3086900,2.6580613,2.062151,-8.640985,-8.643501,-11.255261,2.6117594,68.52139,57.47361,106.37134,31.185713,315.458,356.2437,274.67227,6.4299927,1.3,2.1,3.8,0.3,50.0
2020-04-01,307.0,309.61,298.32,301.21,301.21,3903000,318.24,-17.029999,6413700,-2510700,313.268,314.208,-0.94000244,310.0328,309.237,308.577,0.6600006,310.93085,312.326,315.458,-3.1320007,316.90625,55.055275,-6989900,-1.5364035,2.240252,-17.215889,-8.986405,-10.80149,1.8150845,10.317695,51.15367,-71.91053,30.306425,312.326,346.55905,278.09293,6.600006,0.1,0.3,13.0,0.6,45.7
2020-04-02,297.76,306.5,293.18,303.96,303.96,3589700,301.21,2.75,3903000,-313300,309.526,313.268,-3.7420044,308.00854,308.882,309.237,-0.35500184,309.66342,309.9725,312.326,-2.3535004,315.671,46.912125,-3400200,-5.7985005,-1.1544399,-13.409113,-8.934731,-10.428138,1.4934072,32.518856,37.119316,-90.120964,27.614996,309.9725,339.09204,280.85297,-3.5500183,0.1,0.3,13.0,0.6,45.7
2020-04-03,302.06,303.47,289.71,293.61,293.61,3934700,303.96,-10.350006,3589700,345000,307.082,309.526,-2.4440002,303.209,308.70898,308.882,-0.1730011,306.7446,307.8145,309.9725,-2.1580002,313.56647,49.584236,-7334900,-3.9956844,-0.5857693,-12.81587,-9.612389,-10.264988,0.65259856,19.597965,20.811504,-127.85851,24.900711,307.8145,334.89813,280.73087,-1.730011,0.1,0.3,13.0,0.6,45.7
2020-04-06,306.56,320.51,299.96,319.13,319.13,5145100,293.61,25.52002,3934700,1210400,307.22998,307.082,0.14799805,308.51602,309.895,308.70898,1.1860015,308.9965,308.4815,307.8145,0.6669998,314.09714,54.37236,-2189800,0.23241629,3.859803,4.3624697,-8.0105505,-9.8141,1.8035492,95.51947,49.212097,39.676888,24.350712,308.4815,336.00864,280.95438,11.860016,0.1,0.3,13.0,0.6,45.7
2020-04-07,327.41,328.32,306.3,308.93,308.93,5422300,319.13,-10.200012,5145100,277200,305.36798,307.22998,-1.8619995,308.65402,309.788,309.895,-0.10700073,308.9844,307.309,308.4815,-1.1725006,313.60434,55.190582,-7612100,-2.9254644,-0.34516364,-7.0551815,-7.473246,-9.345929,1.8726829,49.77983,54.965755,50.171993,21.875,307.309,332.4438,282.17422,-1.0700073,0.1,0.3,13.0,0.6,45.7
2020-04-08,313.88,317.72,308.2,317.18,317.18,4002500,308.93,8.25,5422300,-1419800,308.56198,305.36798,3.1940002,311.496,310.915,309.788,1.1269989,310.47452,307.4065,307.309,0.09749909,313.9453,53.89452,-3609600,5.3019495,3.6840866,0.6185901,-6.312478,-8.739239,2.4267607,60.71929,68.67287,40.82741,19.868572,307.4065,332.68536,282.12762,11.269989,0.1,0.3,13.0,0.6,45.7
2020-04-09,318.65,320.78,310.79,318.7,318.7,3290200,317.18,1.5200195,4002500,-712300,311.51,308.56198,2.9480042,313.89734,310.518,310.915,-0.39700013,311.97006,309.0915,307.4065,1.6850007,314.39865,53.451836,-319400,4.8493295,-1.2303596,11.824566,-5.2104573,-8.033483,2.823025,56.312504,55.603878,65.71419,18.365713,309.0915,332.50568,285.67734,-3.9700012,0.1,0.3,13.0,0.6,45.7
